Weight (cm-3),Equiv. Sphere Diameter (nm),Collision Diameter (nm),Mobility Diameter (nm),Surface Area (cm2),Volume (cm3),Mass (g),Age (s),Stat. Weight (-),Num coags (-),silica,Number of Si Atoms,Number of O Atoms,Number of OH Atoms,Number of Primaries,Avg. Primary Diameter,Avg. Sintering Level,Avg. Si:O Ratio
36621.1,15.432,19.6993,19.6993,1.07904e-11,1.92429e-18,4.23343e-18,1,0.05,3,42140,14046.7,27004,1378.67,3,10.6565,0,0.494903
183105,9.03598,9.03598,9.03598,2.56508e-12,3.863e-19,8.49859e-19,1,0.25,2,8428,8428,16134,1004,1,9.03598,0,0.491773
19274.3,19.1113,27.3935,27.3935,1.9691e-11,3.65485e-18,8.04067e-18,1,0.0263158,6,80066,11438,22007.4,1090.86,7,9.75712,0.12565,0.495188
81380.2,11.8359,13.3513,13.3513,5.27274e-12,8.68173e-19,1.90998e-18,1,0.111111,4,18963,9481.5,18181,1062,2,9.27439,0.198627,0.492725
45776.4,14.3346,17.9889,17.9889,9.07505e-12,1.54226e-18,3.39296e-18,1,0.0625,4,33712,11237.3,21576.7,1201.33,3,9.69167,0.0586038,0.493342
11813.3,22.5076,36.9257,36.9257,3.34432e-11,5.97017e-18,1.31344e-17,1,0.016129,6,130634,9331,17925.1,955.429,14,8.70582,0.104206,0.494212
26157.9,17.2638,24.4827,24.4827,1.58127e-11,2.69405e-18,5.9269e-18,1,0.0357143,6,58996,9832.67,18932.3,937.833,6,9.01949,0.0929659,0.494846
16276,20.2223,30.3924,30.3924,2.36709e-11,4.33005e-18,9.5261e-18,1,0.0222222,7,94815,11851.9,22803.2,1149.62,8,10.0163,0.085495,0.4948
11813.3,22.4999,33.8086,33.8086,2.92942e-11,5.96404e-18,1.31209e-17,1,0.016129,4,130634,11875.8,22840.4,1147.64,11,9.83337,0.169468,0.495073
122070,10.3358,10.3358,10.3358,3.35611e-12,5.78135e-19,1.2719e-18,1,0.166667,3,12642,12642,24294,1316,1,10.3358,0,0.493635
183105,9.03579,9.03579,9.03579,2.56497e-12,3.86276e-19,8.49806e-19,1,0.25,3,8428,8428,16132,1004,1,9.03579,0,0.49183
38548.5,15.1684,19.3627,19.3627,1.04248e-11,1.82733e-18,4.02012e-18,1,0.0526316,5,40033,13344.3,25696,1250.67,3,10.3121,0,0.495213
9042.25,24.5861,39.6672,39.6672,3.89172e-11,7.78156e-18,1.71194e-17,1,0.0123457,6,170667,11377.8,21942.3,990.4,15,9.85583,0.138738,0.496139
45776.4,14.3263,18.2878,18.2878,9.29948e-12,1.53958e-18,3.38708e-18,1,0.0625,2,33712,11237.3,21625.3,1086,3,9.80726,0,0.49479
122070,10.3407,10.8192,10.8192,3.59517e-12,5.78961e-19,1.27371e-18,1,0.166667,5,12642,6321,12110,725,2,7.71503,0.681991,0.492481
12006.9,22.3744,36.501,36.501,3.27705e-11,5.86477e-18,1.29025e-17,1,0.0163934,13,128527,11684.3,22509.5,1072,11,9.69838,0.0550096,0.495486
22194.6,18.2329,25.5123,25.5123,1.72863e-11,3.17369e-18,6.98213e-18,1,0.030303,6,69531,11588.5,22316,1084,6,9.66194,0.119743,0.495235
13316.8,21.6226,34.6953,34.6953,2.98545e-11,5.29323e-18,1.16451e-17,1,0.0181818,10,115885,11588.5,22283.4,1143.8,10,9.85154,0.0519341,0.49466
23626.5,17.8588,26.0064,26.0064,1.76074e-11,2.98233e-18,6.56113e-18,1,0.0322581,7,65317,10886.2,20948,1045.67,6,9.55017,0.0416727,0.494968
91552.7,11.3801,12.5198,12.5198,4.6948e-12,7.71677e-19,1.69769e-18,1,0.125,3,16856,8428,16150,953,2,9.03238,0.353418,0.492779
23626.5,17.8636,25.5443,25.5443,1.71426e-11,2.98472e-18,6.56638e-18,1,0.0322581,4,65317,13063.4,25096.8,1330.4,5,10.3764,0,0.494316
12628,22.0063,36.7077,36.7077,3.27763e-11,5.58011e-18,1.22762e-17,1,0.0172414,9,122206,12220.6,23493.8,1196.6,10,10.1109,3.62031e-05,0.494954
7709.7,25.9421,43.5128,43.5128,4.5928e-11,9.14147e-18,2.01112e-17,1,0.0105263,6,200165,11774.4,22630.5,1165.65,17,9.92735,0.116896,0.494804
45776.4,14.3314,17.4929,17.4929,8.70135e-12,1.54121e-18,3.39066e-18,1,0.0625,5,33712,11237.3,21586,1165.33,3,9.31997,0.157137,0.49392
8516.53,25.0992,40.4777,40.4777,4.05325e-11,8.27905e-18,1.82139e-17,1,0.0116279,7,181202,11325.1,21761,1144.38,16,9.7509,0.151584,0.494431
22888.2,18.0544,23.9147,23.9147,1.56113e-11,3.08139e-18,6.77905e-18,1,0.03125,9,67424,9632,18503.1,986.571,7,9.08581,0.279099,0.494209
146484,9.72948,9.72948,9.72948,2.97392e-12,4.82246e-19,1.06094e-18,1,0.2,3,10535,10535,20210,1166,1,9.72948,0,0.492842
183105,9.03579,9.03579,9.03579,2.56497e-12,3.86276e-19,8.49806e-19,1,0.25,2,8428,8428,16132,1004,1,9.03579,0,0.49183
33291.9,15.9383,21.3419,21.3419,1.23657e-11,2.11993e-18,4.66386e-18,1,0.0454545,5,46354,9270.8,17782.8,997.6,5,8.75954,0.14589,0.493642
183105,9.03598,9.03598,9.03598,2.56508e-12,3.863e-19,8.49859e-19,1,0.25,2,8428,8428,16134,1004,1,9.03598,0,0.491773
16646,20.0741,28.467,28.467,2.13787e-11,4.23551e-18,9.31813e-18,1,0.0227273,7,92708,11588.5,22287.2,1149.25,8,9.78868,0.184321,0.494464
19795.2,18.9508,27.6718,27.6718,1.99077e-11,3.56356e-18,7.83982e-18,1,0.027027,5,77959,12993.2,24977.7,1323.33,6,10.3622,0.0365165,0.494018
732422,5.71186,5.71186,5.71186,1.02495e-12,9.75734e-20,2.14661e-19,1,1,0,2107,2107,3960,398,1,5.71186,0,0.483479
122070,10.3405,10.8123,10.8123,3.5917e-12,5.78933e-19,1.27365e-18,1,0.166667,5,12642,6321,12111,723,2,7.71485,0.686227,0.49252
122070,10.3403,10.7986,10.7986,3.5848e-12,5.7889e-19,1.27356e-18,1,0.166667,4,12642,6321,12106,726,2,7.71456,0.694723,0.492597
56340.1,13.3783,15.9736,15.9736,7.3359e-12,1.25374e-18,2.75822e-18,1,0.0769231,4,27391,9130.33,17506,1016.67,3,9.19324,0.238456,0.492928
45776.4,14.3371,18.0374,18.0374,9.11258e-12,1.54306e-18,3.39473e-18,1,0.0625,2,33712,8428,16154.5,943,4,8.68993,0.212645,0.492938
22194.6,18.2365,24.6211,24.6211,1.63901e-11,3.17559e-18,6.98631e-18,1,0.030303,7,69531,8691.38,16711.2,855.75,8,8.52791,0.274918,0.494756
73242.2,12.2571,14.2982,14.2982,5.94659e-12,9.64187e-19,2.12121e-18,1,0.1,2,21070,10535,20208,1156,2,9.54591,0,0.493119
61035.2,13.0199,15.6285,15.6285,7.00375e-12,1.15564e-18,2.5424e-18,1,0.0833333,7,25284,8428,16181.3,874.667,3,8.23442,0.218575,0.494137
20345.1,18.7685,24.6186,24.6186,1.66249e-11,3.46169e-18,7.61571e-18,1,0.0277778,7,75852,10836,20865.1,1009.43,7,9.7272,0.299423,0.49537
9897.59,23.869,40.6392,40.6392,3.97635e-11,7.12036e-18,1.56648e-17,1,0.0135135,6,155918,11993.7,23051.5,1185.54,13,9.92035,0.0432134,0.494849
31844.4,16.1642,22.9423,22.9423,1.38798e-11,2.21138e-18,4.86504e-18,1,0.0434783,2,48461,9692.2,18655.2,906,5,9.22809,0.0158687,0.495481
104632,10.8856,11.797,11.797,4.19986e-12,6.75397e-19,1.48587e-18,1,0.142857,4,14749,7374.5,14129,843,2,8.45193,0.449263,0.492553
30517.6,16.4031,22.2341,22.2341,1.33396e-11,2.31088e-18,5.08393e-18,1,0.0416667,3,50568,12642,24291.5,1286,4,10.16,0.0100128,0.494263
23626.5,17.8594,26.275,26.275,1.78812e-11,2.98261e-18,6.56174e-18,1,0.0322581,10,65317,10886.2,20931.7,1064.67,6,9.71241,0.0223722,0.494908
28170.1,16.8477,22.973,22.973,1.41986e-11,2.50392e-18,5.50862e-18,1,0.0384615,4,54782,10956.4,21052,1122.4,5,9.70284,0.104126,0.494101
183105,9.03579,9.03579,9.03579,2.56497e-12,3.86276e-19,8.49806e-19,1,0.25,1,8428,8428,16132,1004,1,9.03579,0,0.49183
66583.8,12.6504,14.757,14.757,6.33431e-12,1.06001e-18,2.33201e-18,1,0.0909091,3,23177,11588.5,22246,1232,2,9.95625,0,0.49359
48828.1,14.0219,17.6305,17.6305,8.70861e-12,1.4435e-18,3.1757e-18,1,0.0666667,5,31605,10535,20245.3,1048.67,3,9.64285,0.0518897,0.49474
244141,8.21442,8.21442,8.21442,2.11985e-12,2.90222e-19,6.38489e-19,1,0.333333,2,6321,6321,12062,828,1,8.21442,0,0.49038
52315.8,13.7005,15.982,15.982,7.4296e-12,1.34651e-18,2.96231e-18,1,0.0714286,6,29498,14749,28380,1404,2,10.8498,0,0.495199
9637.13,24.087,38.8777,38.8777,3.7376e-11,7.31726e-18,1.6098e-17,1,0.0131579,10,160132,10675.5,20511.9,1084.13,15,9.4137,0.13824,0.494326
20345.1,18.776,26.9333,26.9333,1.90276e-11,3.46582e-18,7.62481e-18,1,0.0277778,6,75852,12642,24302.3,1269.33,6,10.1984,0.0705854,0.494375
29296.9,16.6239,23.0069,23.0069,1.41352e-11,2.40544e-18,5.29198e-18,1,0.04,5,52675,8779.17,16878.7,861.667,6,8.30283,0.142057,0.49487
81380.2,11.8125,13.7796,13.7796,5.52304e-12,8.63031e-19,1.89867e-18,1,0.111111,6,18963,9481.5,18290,759,2,8.51378,0,0.497743
183105,9.03579,9.03579,9.03579,2.56497e-12,3.86276e-19,8.49806e-19,1,0.25,3,8428,8428,16132,1004,1,9.03579,0,0.49183
34877.2,15.6889,21.1279,21.1279,1.20845e-11,2.02198e-18,4.44836e-18,1,0.047619,7,44247,11061.8,21253.5,1126,4,9.43338,0.0268355,0.49428
18310.5,19.4501,29.2387,29.2387,2.19052e-11,3.85271e-18,8.47595e-18,1,0.025,3,84280,12040,23131.4,1241.71,7,9.85582,0.0414901,0.493986
38548.5,15.1749,20.478,20.478,1.13408e-11,1.82969e-18,4.02531e-18,1,0.0526316,8,40033,10008.2,19229.5,1024,4,9.45813,0.0214737,0.494149
91552.7,11.3801,12.5429,12.5429,4.70783e-12,7.71673e-19,1.69768e-18,1,0.125,2,16856,8428,16153,950,2,8.96874,0.341777,0.492779
38548.5,15.178,20.0182,20.0182,1.09621e-11,1.83081e-18,4.02778e-18,1,0.0526316,4,40033,10008.2,19206.5,1067.5,4,9.47712,0.0817531,0.49365
10033.2,23.7557,39.1666,39.1666,3.75325e-11,7.01944e-18,1.54428e-17,1,0.0136986,14,153811,10254.1,19742,957.2,15,8.91637,0.112503,0.495385
45776.4,14.3343,17.817,17.817,8.94515e-12,1.54214e-18,3.39271e-18,1,0.0625,5,33712,11237.3,21581.3,1194,3,9.6301,0.0921762,0.493399
20926.3,18.5964,26.96,26.96,1.89646e-11,3.36734e-18,7.40814e-18,1,0.0285714,7,73745,10535,20272,1014.29,7,9.40472,0.105026,0.49492
38548.5,15.1812,19.7972,19.7972,1.07822e-11,1.83197e-18,4.03034e-18,1,0.0526316,5,40033,10008.2,19204,1092.5,4,9.1636,0.112294,0.493102
104632,10.8594,11.5364,11.5364,4.05653e-12,6.7052e-19,1.47514e-18,1,0.142857,5,14749,7374.5,14309,483.5,2,7.99029,0.579633,0.49853
66583.8,12.645,15.2584,15.2584,6.65843e-12,1.05866e-18,2.32904e-18,1,0.0909091,8,23177,7725.67,14837.3,780,3,8.08205,0.199132,0.494685
27126.7,17.0631,23.9253,23.9253,1.51867e-11,2.60119e-18,5.72262e-18,1,0.037037,5,56889,11377.8,21849.2,1192.4,5,9.76929,0.0420999,0.493794
48828.1,14.0215,17.8987,17.8987,8.90798e-12,1.44339e-18,3.17545e-18,1,0.0666667,7,31605,10535,20250.7,1040.67,3,8.84968,0,0.494802
30517.6,16.4038,22.3222,22.3222,1.34192e-11,2.31119e-18,5.08461e-18,1,0.0416667,3,50568,12642,24283.5,1299.5,4,10.1604,0,0.494156
183105,9.03579,9.03579,9.03579,2.56497e-12,3.86276e-19,8.49806e-19,1,0.25,2,8428,8428,16132,1004,1,9.03579,0,0.49183
19274.3,19.1167,25.5611,25.5611,1.77511e-11,3.65796e-18,8.0475e-18,1,0.0263158,13,80066,10008.2,19231,1008.75,8,9.14958,0.293541,0.494485
7629.39,26.027,40.5692,40.5692,4.14149e-11,9.23149e-18,2.03093e-17,1,0.0104167,9,202272,10645.9,20491.1,1000.63,19,9.44712,0.222474,0.495349
27126.7,17.0573,24.5046,24.5046,1.5739e-11,2.59856e-18,5.71682e-18,1,0.037037,6,56889,9481.5,18211.7,955.667,6,8.77174,0.0676871,0.49467
183105,9.03598,9.03598,9.03598,2.56508e-12,3.863e-19,8.49859e-19,1,0.25,2,8428,8428,16134,1004,1,9.03598,0,0.491773
73242.2,12.2568,14.2979,14.2979,5.94628e-12,9.64112e-19,2.12105e-18,1,0.1,2,21070,10535,20207,1154,2,9.54568,0,0.493189
66583.8,12.6503,14.8054,14.8054,6.36544e-12,1.05999e-18,2.33197e-18,1,0.0909091,6,23177,7725.67,14815.3,835.333,3,8.26139,0.314536,0.493632
34877.2,15.6914,20.2987,20.2987,1.13811e-11,2.02293e-18,4.45045e-18,1,0.047619,5,44247,11061.8,21253.5,1144.5,4,9.36103,0.134291,0.493872
22888.2,18.0595,25.5769,25.5769,1.72693e-11,3.08403e-18,6.78487e-18,1,0.03125,6,67424,11237.3,21581,1191,6,9.90509,0.0956156,0.493472
38548.5,15.171,20.4199,20.4199,1.12911e-11,1.82826e-18,4.02217e-18,1,0.0526316,3,40033,10008.2,19244,982.5,4,9.16317,0.0281645,0.494809
66583.8,12.6521,14.7591,14.7591,6.33607e-12,1.06045e-18,2.33299e-18,1,0.0909091,6,23177,11588.5,22241,1254,2,10.0328,0,0.493233
11097.3,22.9745,36.0837,36.0837,3.26391e-11,6.34946e-18,1.39688e-17,1,0.0151515,15,139062,9933,19097,969.857,14,9.10926,0.159177,0.494995
33291.9,15.9429,21.7853,21.7853,1.2755e-11,2.12178e-18,4.66792e-18,1,0.0454545,2,46354,9270.8,17782.8,1026.4,5,8.8887,0.0993269,0.492886
10931.7,23.0897,33.9678,33.9678,2.98855e-11,6.44546e-18,1.418e-17,1,0.0149254,11,141169,10859.2,20887.7,1049.54,13,9.56388,0.235153,0.49501
19795.2,18.944,24.9088,24.9088,1.69987e-11,3.55968e-18,7.8313e-18,1,0.027027,5,77959,11137,21414.6,1086.29,7,9.64923,0.294379,0.494959
19795.2,18.9462,28.2126,28.2126,2.04916e-11,3.56092e-18,7.83403e-18,1,0.027027,7,77959,12993.2,24969.7,1296.67,6,10.3537,0,0.49467
61035.2,13.0193,15.528,15.528,6.93616e-12,1.15549e-18,2.54207e-18,1,0.0833333,4,25284,8428,16190.7,862,3,8.42741,0.242525,0.494234
10315.8,23.5421,38.2444,38.2444,3.60516e-11,6.83181e-18,1.503e-17,1,0.0140845,7,149597,9973.13,19173.3,981.467,15,9.15576,0.130333,0.494827
22194.6,18.2354,26.076,26.076,1.78636e-11,3.17498e-18,6.98496e-18,1,0.030303,5,69531,13906.2,26750.4,1348,5,10.4122,0,0.494911
56340.1,13.3771,16.1161,16.1161,7.43399e-12,1.2534e-18,2.75748e-18,1,0.0769231,7,27391,9130.33,17519.3,995.333,3,8.58324,0.20503,0.493141
73242.2,12.2531,14.2936,14.2936,5.94273e-12,9.63248e-19,2.11915e-18,1,0.1,5,21070,10535,20235,1094,2,9.27395,0,0.493928
66583.8,12.6403,14.6496,14.6496,6.26277e-12,1.05747e-18,2.32643e-18,1,0.0909091,7,23177,7725.67,14862.7,725.333,3,8.25265,0.352612,0.495616
48828.1,14.0258,17.1967,17.1967,8.39034e-12,1.44471e-18,3.17836e-18,1,0.0666667,8,31605,7901.25,15166,827,4,8.22602,0.288152,0.494044
9155.27,24.4884,40.4513,40.4513,3.99972e-11,7.68923e-18,1.69163e-17,1,0.0125,13,168560,10535,20288.2,962.25,16,9.32952,0.122976,0.495753
56340.1,13.3786,16.1953,16.1953,7.48928e-12,1.25382e-18,2.75841e-18,1,0.0769231,5,27391,9130.33,17503.3,1021.33,3,9.0308,0.18737,0.492874
17438.6,19.7679,27.4648,27.4648,2.01045e-11,4.04465e-18,8.89823e-18,1,0.0238095,7,88494,11061.8,21250.8,1135.25,8,9.43607,0.221256,0.494137
36621.1,15.4277,19.6937,19.6937,1.07843e-11,1.92266e-18,4.22986e-18,1,0.05,5,42140,14046.7,27063.3,1280.67,3,10.2581,0,0.495578
40690.1,14.8916,19.0491,19.0491,1.00794e-11,1.7291e-18,3.80403e-18,1,0.0555556,3,37926,9481.5,18285.5,822.5,4,9.10911,0.165467,0.496206
31844.4,16.1677,22.0009,22.0009,1.30357e-11,2.21282e-18,4.86821e-18,1,0.0434783,7,48461,12115.2,23308,1171,4,9.95347,0,0.494924
14648.4,20.9456,30.4058,30.4058,2.41064e-11,4.8115e-18,1.05853e-17,1,0.02,10,105350,10535,20271.8,1022.4,10,9.38574,0.200786,0.494736
17033.1,19.9258,30.6225,30.6225,2.37639e-11,4.14233e-18,9.11312e-18,1,0.0232558,10,90601,9060.1,17385.8,959,10,8.57853,0.113322,0.493878
45776.4,14.3342,18.1665,18.1665,9.20963e-12,1.54212e-18,3.39265e-18,1,0.0625,5,33712,11237.3,21570.7,1203.33,3,9.80869,0.0245683,0.493428
146484,9.72947,9.72947,9.72947,2.97392e-12,4.82245e-19,1.06094e-18,1,0.2,2,10535,10535,20212,1164,1,9.72947,0,0.492842
13819.3,21.3389,33.9022,33.9022,2.86469e-11,5.08761e-18,1.11927e-17,1,0.0188679,11,111671,12407.9,23964.4,1011.67,9,10.1047,0.0358424,0.49679
122070,10.3358,10.3358,10.3358,3.35611e-12,5.78135e-19,1.2719e-18,1,0.166667,2,12642,12642,24294,1316,1,10.3358,0,0.493635
244141,8.21442,8.21442,8.21442,2.11985e-12,2.90222e-19,6.38489e-19,1,0.333333,2,6321,6321,12062,828,1,8.21442,0,0.49038
6424.75,27.5702,49.7868,49.7868,5.79483e-11,1.09728e-17,2.41401e-17,1,0.00877193,9,240198,11438,21989.6,1138.19,21,9.47937,0.0778389,0.494556
14947.4,20.802,29.3197,29.3197,2.2748e-11,4.7132e-18,1.0369e-17,1,0.0204082,10,103243,11471.4,22063.3,1105.11,9,9.5834,0.225055,0.495132
31844.4,16.1784,22.0429,22.0429,1.30774e-11,2.2172e-18,4.87785e-18,1,0.0434783,6,48461,9692.2,18600.8,1048,5,9.14955,0.105924,0.493272
45776.4,14.3347,17.7665,17.7665,8.90735e-12,1.5423e-18,3.39306e-18,1,0.0625,5,33712,11237.3,21568.7,1210,3,9.57947,0.102323,0.493327
20345.1,18.7764,26.7383,26.7383,1.88216e-11,3.46604e-18,7.6253e-18,1,0.0277778,6,75852,10836,20817.4,1102.86,7,9.43987,0.137669,0.494337
11625.7,22.6146,38.3589,38.3589,3.5493e-11,6.05575e-18,1.33227e-17,1,0.015873,10,132741,12067.4,23230.2,1114.18,11,9.67513,0.00550505,0.495694
38548.5,15.1819,19.9861,19.9861,1.09372e-11,1.83222e-18,4.03089e-18,1,0.0526316,6,40033,10008.2,19181,1119,4,9.3576,0.0867415,0.493017
122070,10.3358,10.3358,10.3358,3.35611e-12,5.78135e-19,1.2719e-18,1,0.166667,3,12642,12642,24294,1316,1,10.3358,0,0.493635
23626.5,17.8648,24.4706,24.4706,1.60737e-11,2.98536e-18,6.56779e-18,1,0.0322581,7,65317,10886.2,20914,1117,6,9.76498,0.163358,0.494129
36621.1,15.4437,21.0156,21.0156,1.18943e-11,1.92865e-18,4.24302e-18,1,0.05,4,42140,10535,20203,1166,4,9.61595,0,0.493004
52315.8,13.707,16.8592,16.8592,8.05149e-12,1.34843e-18,2.96654e-18,1,0.0714286,3,29498,9832.67,18875.3,1028,3,9.37105,0.129574,0.494021
14947.4,20.8023,30.7179,30.7179,2.43945e-11,4.71337e-18,1.03694e-17,1,0.0204082,13,103243,11471.4,22084.2,1087,9,9.72932,0.147401,0.495073
17863.9,19.6029,29.2882,29.2882,2.2047e-11,3.94423e-18,8.6773e-18,1,0.0243902,9,86387,10798.4,20764,1050,8,9.65682,0.0951446,0.49502
20345.1,18.777,27.1359,27.1359,1.92433e-11,3.46639e-18,7.62605e-18,1,0.0277778,3,75852,10836,20815.7,1108.29,7,9.48512,0.110727,0.494253
19795.2,18.9541,28.8419,28.8419,2.11854e-11,3.56538e-18,7.84384e-18,1,0.027027,8,77959,11137,21374.6,1187.43,7,9.60113,0.0209217,0.493618
183105,9.03579,9.03579,9.03579,2.56497e-12,3.86276e-19,8.49806e-19,1,0.25,1,8428,8428,16132,1004,1,9.03579,0,0.49183
8824.36,24.7878,42.0685,42.0685,4.2678e-11,7.97469e-18,1.75443e-17,1,0.0120482,8,174881,12491.5,24062,1119.29,14,9.93704,0.0638909,0.496063
45776.4,14.3246,17.9699,17.9699,9.05748e-12,1.53902e-18,3.38583e-18,1,0.0625,4,33712,11237.3,21614,1082,3,9.57389,0.0598467,0.495124
61035.2,13.0071,15.4689,15.4689,6.89334e-12,1.15222e-18,2.53489e-18,1,0.0833333,7,25284,8428,16248.7,722.667,3,8.86564,0.253333,0.496602
13079,21.7505,35.1226,35.1226,3.04975e-11,5.38771e-18,1.1853e-17,1,0.0178571,15,117992,10726.5,20628.5,1043.82,11,9.36408,0.0684717,0.494941
19274.3,19.1145,27.3649,27.3649,1.96617e-11,3.65671e-18,8.04476e-18,1,0.0263158,6,80066,11438,21991.1,1126.86,7,9.63433,0.127881,0.494766
17863.9,19.6031,28.2389,28.2389,2.0873e-11,3.94433e-18,8.67753e-18,1,0.0243902,3,86387,10798.4,20776.5,1039.25,8,9.48731,0.156764,0.494981
73242.2,12.2527,14.2931,14.2931,5.94231e-12,9.63147e-19,2.11892e-18,1,0.1,4,21070,10535,20234,1091,2,9.27347,0,0.494021
104632,10.8853,11.6498,11.6498,4.12145e-12,6.7534e-19,1.48575e-18,1,0.142857,4,14749,7374.5,14133,837,2,8.45165,0.530756,0.492619
183105,9.03598,9.03598,9.03598,2.56508e-12,3.863e-19,8.49859e-19,1,0.25,2,8428,8428,16134,1004,1,9.03598,0,0.491773
40690.1,14.8866,20.2303,20.2303,1.10294e-11,1.72738e-18,3.80023e-18,1,0.0555556,5,37926,9481.5,18296.5,778.5,4,9.01089,0.00343447,0.497064
29296.9,16.6278,23.7772,23.7772,1.48528e-11,2.40715e-18,5.29573e-18,1,0.04,7,52675,10535,20236.8,1077.2,5,9.27956,0,0.494276
11625.7,22.6288,35.2045,35.2045,3.1216e-11,6.06714e-18,1.33477e-17,1,0.015873,11,132741,11061.8,21238.5,1147.83,12,9.62515,0.139472,0.49413
91552.7,11.3806,12.5724,12.5724,4.72452e-12,7.71777e-19,1.69791e-18,1,0.125,2,16856,8428,16152,955,2,8.96916,0.327346,0.492664
48828.1,14.012,16.3454,16.3454,7.77133e-12,1.44046e-18,3.16902e-18,1,0.0666667,2,31605,15802.5,30528,1304,2,11.1154,0,0.496434
17438.6,19.7505,30.2698,30.2698,2.32516e-11,4.03399e-18,8.87478e-18,1,0.0238095,7,88494,12642,24375.7,1094.86,7,10.2657,0.00899942,0.496338
244141,8.21442,8.21442,8.21442,2.11985e-12,2.90222e-19,6.38489e-19,1,0.333333,2,6321,6321,12062,828,1,8.21442,0,0.49038
33291.9,15.9364,20.9981,20.9981,1.20675e-11,2.1192e-18,4.66224e-18,1,0.0454545,7,46354,11588.5,22260,1203,4,9.54464,0.0843517,0.493905
43083.6,14.6219,18.6652,18.6652,9.68725e-12,1.63687e-18,3.60112e-18,1,0.0588235,6,35819,11939.7,22934,1222,3,9.61759,0,0.494273
12849.5,21.8828,33.9843,33.9843,2.91151e-11,5.48664e-18,1.20706e-17,1,0.0175439,9,120099,10918.1,20979.6,1098,11,9.43489,0.121836,0.494532
122070,10.3402,10.7647,10.7647,3.56795e-12,5.78876e-19,1.27353e-18,1,0.166667,5,12642,6321,12115,717,2,7.71448,0.716103,0.492597
25255.9,17.4623,24.9706,24.9706,1.63811e-11,2.78809e-18,6.13379e-18,1,0.0344828,8,61103,12220.6,23532.4,1129.6,5,9.77302,0,0.495523
17033.1,19.9149,29.9373,29.9373,2.29646e-11,4.13557e-18,9.09826e-18,1,0.0232558,7,90601,10066.8,19367.8,959.778,9,9.26786,0.119041,0.495228
10315.8,23.5494,39.7377,39.7377,3.81896e-11,6.83817e-18,1.5044e-17,1,0.0140845,10,149597,12466.4,23958.3,1276,12,9.91698,0.0344816,0.494026
13819.3,21.354,34.6237,34.6237,2.95766e-11,5.09843e-18,1.12165e-17,1,0.0188679,8,111671,12407.9,23861.6,1202.22,9,10.1244,0.00693266,0.495053
183105,9.03598,9.03598,9.03598,2.56508e-12,3.863e-19,8.49859e-19,1,0.25,2,8428,8428,16134,1004,1,9.03598,0,0.491773
146484,9.72947,9.72947,9.72947,2.97392e-12,4.82245e-19,1.06094e-18,1,0.2,3,10535,10535,20212,1164,1,9.72947,0,0.492842
14361.2,21.0843,31.6542,31.6542,2.56908e-11,4.90769e-18,1.07969e-17,1,0.0196078,7,107457,10745.7,20657.2,1061.4,10,9.57894,0.148283,0.494769
146484,9.72948,9.72948,9.72948,2.97392e-12,4.82246e-19,1.06094e-18,1,0.2,2,10535,10535,20210,1166,1,9.72948,0,0.492842
366211,7.18277,7.18277,7.18277,1.62082e-12,1.94033e-19,4.26872e-19,1,0.5,1,4214,4214,8002,632,1,7.18277,0,0.48807
13079,21.7489,29.9138,29.9138,2.39704e-11,5.38653e-18,1.18504e-17,1,0.0178571,7,117992,10726.5,20624.9,1038.91,11,9.56586,0.309423,0.495136
36621.1,15.4392,19.3302,19.3302,1.0491e-11,1.92694e-18,4.23928e-18,1,0.05,8,42140,10535,20231,1106.5,4,9.52818,0.226588,0.493732
61035.2,13.0229,15.1916,15.1916,6.71289e-12,1.15644e-18,2.54417e-18,1,0.0833333,4,25284,12642,24282,1334,2,10.3363,0,0.49352
81380.2,11.8155,13.7831,13.7831,5.52582e-12,8.63683e-19,1.9001e-18,1,0.111111,3,18963,9481.5,18283,791,2,8.5203,0,0.49709
146484,9.72947,9.72947,9.72947,2.97392e-12,4.82245e-19,1.06094e-18,1,0.2,2,10535,10535,20212,1164,1,9.72947,0,0.492842
22888.2,18.0553,26.3074,26.3074,1.80123e-11,3.08187e-18,6.78012e-18,1,0.03125,4,67424,11237.3,21592.7,1152,6,9.86723,0.0406046,0.494065
366211,7.18277,7.18277,7.18277,1.62082e-12,1.94033e-19,4.26872e-19,1,0.5,1,4214,4214,8002,632,1,7.18277,0,0.48807
31844.4,16.1668,21.5571,21.5571,1.2643e-11,2.21244e-18,4.86737e-18,1,0.0434783,6,48461,9692.2,18632.8,943.6,5,8.73679,0.155713,0.495096
10931.7,23.0976,38.7426,38.7426,3.64097e-11,6.45211e-18,1.41946e-17,1,0.0149254,13,141169,10859.2,20855.1,1120.15,13,9.55463,0.0609671,0.494154
66583.8,12.652,14.759,14.759,6.33599e-12,1.06043e-18,2.33294e-18,1,0.0909091,5,23177,11588.5,22238,1256,2,9.95736,0,0.493254
16646,20.0648,29.3641,29.3641,2.2392e-11,4.22967e-18,9.30528e-18,1,0.0227273,9,92708,10300.9,19836,947.333,9,9.30371,0.161953,0.495632
16646,20.0782,28.8287,28.8287,2.17896e-11,4.23811e-18,9.32383e-18,1,0.0227273,10,92708,11588.5,22270,1190.75,8,9.89817,0.162461,0.493953
